date,home_team,away_team,home_score,away_score,home_played_qualifiers_cycle,away_played_qualifiers_cycle,match_type
2021-06-11,DR Congo,Mali,1,1,False,False,friendly
2021-06-11,Guinea,Niger,2,1,False,False,friendly
2021-06-11,Mauritania,Liberia,1,0,False,True,friendly
2021-06-11,Tunisia,Algeria,0,2,False,False,friendly
2021-06-12,Ghana,Ivory Coast,0,0,False,False,friendly
2021-06-12,Mexico,Honduras,0,0,False,False,friendly
2021-06-12,Morocco,Burkina Faso,1,0,False,False,friendly
2021-06-13,Sudan,Zambia,0,1,True,False,friendly
2021-06-14,Libya,Liberia,0,1,False,True,friendly
2021-06-15,Tunisia,Mali,1,0,False,False,friendly
2021-06-15,Sierra Leone,Benin,1,0,True,False,continental_qualifier
2021-06-17,Algeria,Liberia,5,1,False,True,friendly
2021-06-19,Libya,Sudan,0,1,False,True,other
2021-06-22,Mauritania,Yemen,2,0,False,True,other
2021-06-30,Mexico,Panama,3,0,False,True,friendly
2021-07-03,Mexico,Nigeria,4,0,False,False,friendly
2021-07-03,Cuba,French Guiana,0,3,True,False,continental_qualifier
2021-07-03,Guadeloupe,Bahamas,2,0,False,True,continental_qualifier
2021-07-06,Guatemala,Guadeloupe,1,1,True,False,continental_qualifier
2021-07-06,Trinidad and Tobago,French Guiana,1,1,True,False,continental_qualifier
2021-07-06,South Africa,Botswana,1,0,False,True,other
2021-07-07,Senegal,Namibia,1,2,False,True,other
2021-07-08,Zambia,Lesotho,1,2,False,True,other
2021-07-08,South Africa,Eswatini,1,0,False,True,other
2021-07-09,Senegal,Mozambique,1,0,False,True,other
2021-07-10,Zambia,Eswatini,0,1,False,True,other
2021-07-10,Mexico,Trinidad and Tobago,0,0,False,True,continental
2021-07-11,Canada,Martinique,4,1,True,False,continental
2021-07-11,United States,Haiti,1,0,False,True,continental
2021-07-12,Jamaica,Suriname,2,0,False,True,continental
2021-07-12,Costa Rica,Guadeloupe,3,1,False,False,continental
2021-07-13,Botswana,Zambia,1,2,True,False,other
2021-07-13,South Africa,Lesotho,4,0,False,True,other
2021-07-13,Senegal,Zimbabwe,2,1,False,True,other
2021-07-13,Honduras,Grenada,4,0,False,True,continental
2021-07-14,South Africa,Zambia,0,0,False,False,other
2021-07-14,Senegal,Malawi,2,1,False,True,other
2021-07-14,Guatemala,Mexico,0,3,True,False,continental
2021-07-15,United States,Martinique,6,1,False,False,continental
2021-07-16,Senegal,Eswatini,2,2,False,True,other
2021-07-16,South Africa,Mozambique,3,0,False,True,other
2021-07-16,Guadeloupe,Jamaica,1,2,False,False,continental
2021-07-16,Suriname,Costa Rica,1,2,True,False,continental
2021-07-17,Panama,Honduras,2,3,True,False,continental
2021-07-18,South Africa,Senegal,0,0,False,False,other
2021-07-18,Mexico,El Salvador,1,0,False,True,continental
2021-07-18,Martinique,Haiti,1,2,False,True,continental
2021-07-18,United States,Canada,1,0,False,True,continental
2021-07-20,Suriname,Guadeloupe,2,1,True,False,continental
2021-07-20,Costa Rica,Jamaica,1,0,False,False,continental
2021-07-20,Honduras,Qatar,0,2,False,True,continental
2021-07-24,Mexico,Honduras,3,0,False,False,continental
2021-07-25,Costa Rica,Canada,0,2,False,True,continental
2021-07-25,United States,Jamaica,1,0,False,False,continental
2021-07-29,Mexico,Canada,2,1,False,True,continental
2021-07-29,United States,Qatar,1,0,False,True,continental
2021-08-01,United States,Mexico,1,0,False,False,continental
2021-08-21,El Salvador,Costa Rica,0,0,True,False,friendly
2021-08-22,Niger,Sudan,2,1,False,True,friendly
2021-08-26,Sudan,Niger,3,0,True,False,friendly
2021-08-29,Ethiopia,Uganda,2,1,True,False,friendly
2021-09-01,Central African Republic,Cape Verde,1,1,False,False,wc_qualifier
2021-09-01,Mali,Rwanda,1,0,False,True,wc_qualifier
2021-09-01,Egypt,Angola,1,0,False,True,wc_qualifier
2021-09-01,Libya,Gabon,2,1,False,False,wc_qualifier
2021-09-01,Senegal,Togo,2,0,False,True,wc_qualifier
2021-09-01,Guinea-Bissau,Guinea,1,1,True,False,wc_qualifier
2021-09-02,Niger,Burkina Faso,0,2,False,False,wc_qualifier
2021-09-02,Algeria,Djibouti,8,0,False,True,wc_qualifier
2021-09-02,Kenya,Uganda,0,0,False,False,wc_qualifier
2021-09-02,Namibia,Congo,1,1,True,False,wc_qualifier
2021-09-02,Morocco,Sudan,2,0,False,True,wc_qualifier
2021-09-02,DR Congo,Tanzania,1,1,False,True,wc_qualifier
2021-09-02,Madagascar,Benin,0,1,False,False,wc_qualifier
2021-09-02,Canada,Honduras,1,1,True,False,wc_qualifier
2021-09-02,El Salvador,United States,0,0,True,False,wc_qualifier
2021-09-02,Panama,Costa Rica,0,0,True,False,wc_qualifier
2021-09-02,Mexico,Jamaica,2,1,False,False,wc_qualifier
2021-09-03,Mauritania,Zambia,1,2,False,False,wc_qualifier
2021-09-03,Tunisia,Equatorial Guinea,3,0,False,True,wc_qualifier
2021-09-03,Nigeria,Liberia,2,0,False,True,wc_qualifier
2021-09-03,Mozambique,Ivory Coast,0,0,True,False,wc_qualifier
2021-09-03,Cameroon,Malawi,2,0,False,True,wc_qualifier
2021-09-03,Zimbabwe,South Africa,0,0,True,False,wc_qualifier
2021-09-03,Ghana,Ethiopia,1,0,False,True,wc_qualifier
2021-10-09,Curaçao,New Zealand,1,2,True,False,friendly
2021-10-12,Bahrain,New Zealand,0,1,True,False,friendly
2021-11-16,New Zealand,Gambia,2,0,False,True,friendly
2022-01-28,Jordan,New Zealand,3,1,True,False,friendly
2022-03-17,Cook Islands,Solomon Islands,0,2,False,False,wc_qualifier
2022-03-18,Papua New Guinea,New Zealand,0,1,False,False,wc_qualifier
2022-03-18,New Caledonia,Fiji,1,2,False,False,wc_qualifier
2022-03-23,Guadeloupe,Cape Verde,0,2,False,True,friendly
2022-03-24,Solomon Islands,Tahiti,3,1,True,False,wc_qualifier
2022-03-25,Alderney,Jersey,1,6,False,False,other
2022-03-28,Vanuatu,Fiji,1,2,False,True,friendly
2022-04-22,Elba Island,Vatican City,4,2,False,False,friendly
2022-04-23,Alderney,Guernsey,0,2,False,False,other
2022-05-13,Guernsey,Jersey,1,2,False,False,other
2022-05-21,Yoruba Nation,Matabeleland,1,1,False,False,other
2022-05-21,Jersey,Guernsey,1,0,False,False,other
2022-05-22,Biafra,Matabeleland,0,1,False,False,other
2022-05-23,Yoruba Nation,Biafra,0,1,False,False,other
2022-05-25,Biafra,Matabeleland,1,0,False,False,other
2022-05-30,Trinidad and Tobago,Saint Lucia,1,0,True,False,friendly
2022-06-02,Guadeloupe,Cuba,2,1,False,True,nations_league
2022-06-02,French Guiana,Guatemala,2,0,False,True,nations_league
2022-06-03,Sint Maarten,United States Virgin Islands,1,1,False,True,nations_league
2022-06-03,Turks and Caicos Islands,Bonaire,1,4,True,False,nations_league
2022-06-03,Saint Martin,Aruba,0,0,False,True,nations_league
2022-06-05,Costa Rica,Martinique,2,0,True,False,nations_league
2022-06-05,Antigua and Barbuda,Guadeloupe,1,0,True,False,nations_league
2022-06-05,Dominican Republic,French Guiana,2,3,True,False,nations_league
2022-06-06,Bonaire,Sint Maarten,2,2,False,False,nations_league
2022-06-06,Aruba,Saint Martin,3,0,True,False,nations_league
2022-06-09,Panama,Martinique,5,0,True,False,nations_league
2022-06-09,Barbados,Guadeloupe,0,1,True,False,nations_league
2022-06-09,Belize,French Guiana,1,1,True,False,nations_league
2022-06-09,Dominica,Saint Lucia,0,1,True,False,nations_league
2022-06-11,United States Virgin Islands,Bonaire,0,2,True,False,nations_league
2022-06-11,Sint Maarten,Turks and Caicos Islands,8,2,False,True,nations_league
2022-06-12,Martinique,Panama,0,0,False,True,nations_league
2022-06-12,Guadeloupe,Barbados,2,1,False,True,nations_league
2022-06-12,Saint Kitts and Nevis,Saint Martin,1,1,True,False,nations_league
2022-06-12,Saint Lucia,Anguilla,2,0,False,True,nations_league
2022-06-14,French Guiana,Belize,1,0,False,True,nations_league
2022-06-14,Bonaire,United States Virgin Islands,2,0,False,True,nations_league
2022-06-14,Turks and Caicos Islands,Sint Maarten,2,0,True,False,nations_league
2022-06-17,Mapuche,Maule Sur,0,1,False,False,other
2022-06-18,Mapuche,Aymara,3,1,False,False,other
2022-06-19,Aymara,Maule Sur,0,1,False,False,other
2022-07-16,Elba Island,Raetia,5,0,False,False,friendly
2022-08-07,Raetia,Tibet,3,3,False,False,friendly
2022-09-24,Vanuatu,Papua New Guinea,0,1,False,True,other
2022-11-13,West Papua,Raetia,1,1,False,False,friendly
2022-11-17,Saint Lucia,San Marino,1,1,False,True,friendly
2022-11-20,Saint Lucia,San Marino,1,0,False,True,friendly
2022-12-20,Cambodia,Philippines,3,2,False,False,other
2022-12-20,Brunei,Thailand,0,5,False,False,other
2022-12-21,Myanmar,Malaysia,0,1,False,False,other
2022-12-21,Laos,Vietnam,0,6,False,False,other
2022-12-23,Oman,Syria,2,1,False,False,friendly
2022-12-23,Philippines,Brunei,5,1,False,False,other
2022-12-23,Indonesia,Cambodia,2,1,False,False,other
2022-12-24,Singapore,Myanmar,3,2,False,False,other
2022-12-24,Malaysia,Laos,5,0,False,False,other
2022-12-26,Brunei,Indonesia,0,7,False,False,other
2022-12-26,Thailand,Philippines,4,0,False,False,other
2022-12-27,Laos,Singapore,0,2,False,False,other
2022-12-27,Vietnam,Malaysia,3,0,False,False,other
2022-12-29,Cambodia,Brunei,5,1,False,False,other
2022-12-29,Indonesia,Thailand,1,1,False,False,other
2022-12-30,Iraq,Kuwait,1,0,False,False,friendly
2022-12-30,Oman,Syria,1,0,False,False,friendly
2022-12-30,United Arab Emirates,Lebanon,1,0,False,False,friendly
2022-12-30,Myanmar,Laos,2,2,False,False,other
2022-12-30,Singapore,Vietnam,0,0,False,False,other
2023-01-02,Thailand,Cambodia,3,1,False,False,other
2023-01-02,Philippines,Indonesia,1,2,False,False,other
2023-01-03,Vietnam,Myanmar,3,0,False,False,other
2023-01-03,Malaysia,Singapore,4,1,False,False,other
2023-01-06,Iraq,Oman,0,0,False,False,other
2023-01-06,Yemen,Saudi Arabia,0,2,False,False,other
2023-01-06,Indonesia,Vietnam,0,0,False,False,other
2023-01-07,Bahrain,United Arab Emirates,2,1,False,False,other
2023-01-07,Kuwait,Qatar,0,2,False,False,other
2023-01-07,Malaysia,Thailand,1,0,False,False,other
2023-01-08,Iceland,Estonia,1,1,False,False,friendly
2023-01-09,Sweden,Finland,2,0,False,False,friendly
2023-01-09,Oman,Yemen,3,2,False,False,other
2023-01-09,Iraq,Saudi Arabia,2,0,False,False,other
2023-01-09,Vietnam,Indonesia,2,0,False,False,other
2023-01-10,United Arab Emirates,Kuwait,0,1,False,False,other
2023-01-10,Qatar,Bahrain,1,2,False,False,other
2023-01-10,Thailand,Malaysia,3,0,False,False,other
2023-01-12,Finland,Estonia,0,1,False,False,friendly
2023-01-12,Sweden,Iceland,2,1,False,False,friendly
2023-01-12,Iraq,Yemen,5,0,False,False,other
2023-01-12,Saudi Arabia,Oman,1,2,False,False,other
2023-01-13,Bahrain,Kuwait,1,1,False,False,other
2023-01-13,Qatar,United Arab Emirates,1,1,False,False,other
2023-01-13,Vietnam,Thailand,2,2,False,False,other
2023-01-16,Iraq,Qatar,2,1,False,False,other
2023-01-16,Bahrain,Oman,0,1,False,False,other
2023-01-16,Thailand,Vietnam,1,0,False,False,other
2023-01-19,Iraq,Oman,3,2,False,False,other
2023-01-25,United States,Serbia,1,2,False,False,friendly
2023-01-28,United States,Colombia,0,0,False,False,friendly
2023-02-22,Grenada,Barbados,1,1,False,False,friendly
2023-02-26,Grenada,Barbados,2,2,False,False,friendly
2023-03-03,Grenada,Saint Lucia,1,2,False,False,friendly
2023-03-04,Saint Barthélemy,Sint Maarten,5,1,False,False,friendly
2023-03-05,Grenada,Saint Lucia,2,0,False,False,friendly
2023-03-10,Saint Martin,Saint Barthélemy,3,2,False,False,friendly
2023-03-11,Jamaica,Trinidad and Tobago,0,1,False,False,friendly
2023-03-12,Guatemala,Panama,1,1,False,False,friendly
2023-03-14,Jamaica,Trinidad and Tobago,0,0,False,False,friendly
2023-03-15,Bangladesh,Malawi,1,1,False,False,friendly
2023-03-19,Ethiopia,Rwanda,1,0,False,False,friendly
2023-03-20,Fiji,Vanuatu,1,2,False,False,friendly
2023-03-21,Maldives,Pakistan,1,0,False,False,friendly
2023-03-21,Tahiti,New Caledonia,0,2,False,False,friendly
2023-03-22,Honduras,El Salvador,1,0,False,False,friendly
2023-03-22,India,Myanmar,1,0,False,False,other
2023-03-22,Nepal,Laos,2,0,False,False,other
2023-03-22,Republic of Ireland,Latvia,3,2,False,False,friendly
2023-03-22,Sierra Leone,São Tomé and Príncipe,2,2,False,False,continental_qualifier
2023-03-22,Benin,Rwanda,1,1,False,False,continental_qualifier
2023-03-23,Argentina,Panama,2,0,False,False,friendly
2023-03-23,Hong Kong,Singapore,1,1,False,False,friendly
2023-03-23,Hungary,Estonia,1,0,False,False,friendly
2023-03-23,Iran,Russia,1,1,False,False,friendly
2023-03-23,Malaysia,Turkmenistan,1,0,False,False,friendly
2023-03-23,New Zealand,China,0,0,False,False,friendly
2023-03-23,Solomon Islands,Vanuatu,2,0,False,False,friendly
2023-03-23,Madagascar,Central African Republic,0,3,False,False,continental_qualifier
2023-03-23,Ghana,Angola,1,0,False,False,continental_qualifier
2023-03-23,Algeria,Niger,2,1,False,False,continental_qualifier
2023-03-23,Congo,South Sudan,1,2,False,False,continental_qualifier
2023-03-23,Zambia,Lesotho,3,1,False,False,continental_qualifier
2023-03-23,Gabon,Sudan,1,0,False,False,continental_qualifier
2023-03-23,Italy,England,1,2,False,False,continental_qualifier
2023-03-23,North Macedonia,Malta,2,1,False,False,continental_qualifier
2023-03-23,Denmark,Finland,3,1,False,False,continental_qualifier
2023-03-23,San Marino,Northern Ireland,0,2,False,False,continental_qualifier
2023-03-23,Kazakhstan,Slovenia,1,2,False,False,continental_qualifier
2023-03-23,Portugal,Liechtenstein,4,0,False,False,continental_qualifier
2023-03-23,Bosnia and Herzegovina,Iceland,3,0,False,False,continental_qualifier
2023-03-23,Slovakia,Luxembourg,0,0,False,False,continental_qualifier
2023-03-23,Suriname,Mexico,0,2,False,False,nations_league
2023-03-23,Barbados,Cuba,0,1,False,False,nations_league
2023-03-23,Guadeloupe,Antigua and Barbuda,0,1,False,False,nations_league
2023-03-23,French Guiana,Dominican Republic,1,1,False,False,nations_league
2023-03-23,Saint Martin,Saint Kitts and Nevis,1,3,False,False,nations_league
2023-03-23,British Virgin Islands,Puerto Rico,1,3,False,False,nations_league
2023-03-24,Australia,Ecuador,3,1,False,False,friendly
2023-03-24,Japan,Uruguay,1,1,False,False,friendly
2023-03-24,South Korea,Colombia,2,2,False,False,friendly
2023-03-24,Kuwait,Philippines,2,0,False,False,friendly
2023-03-24,Saudi Arabia,Venezuela,1,2,False,False,friendly
2023-03-24,Tahiti,New Caledonia,2,1,False,False,friendly
2023-03-24,Uzbekistan,Bolivia,1,0,False,False,friendly
2023-03-24,Nigeria,Guinea-Bissau,0,1,False,False,continental_qualifier
2023-03-24,Cape Verde,Eswatini,0,0,False,False,continental_qualifier
2023-03-24,Burkina Faso,Togo,1,0,False,False,continental_qualifier
2023-03-24,Cameroon,Namibia,1,1,False,False,continental_qualifier
2023-03-24,Guinea,Ethiopia,2,0,False,False,continental_qualifier
2023-03-24,Egypt,Malawi,2,0,False,False,continental_qualifier
2023-03-24,Uganda,Tanzania,0,1,False,False,continental_qualifier
2023-03-24,Mali,Gambia,2,0,False,False,continental_qualifier
2023-03-24,Ivory Coast,Comoros,3,1,False,False,continental_qualifier
2023-03-24,DR Congo,Mauritania,3,1,False,False,continental_qualifier
2023-03-24,Equatorial Guinea,Botswana,2,0,False,False,continental_qualifier
2023-03-24,Tunisia,Libya,3,0,False,False,continental_qualifier
2023-03-24,South Africa,Liberia,2,2,False,False,continental_qualifier
2023-03-24,Senegal,Mozambique,5,1,False,False,continental_qualifier
2023-03-24,Gibraltar,Greece,0,3,False,False,continental_qualifier
2023-03-24,France,Netherlands,4,0,False,False,continental_qualifier
2023-03-24,Czech Republic,Poland,3,1,False,False,continental_qualifier
2023-03-24,Moldova,Faroe Islands,1,1,False,False,continental_qualifier
2023-03-24,Austria,Azerbaijan,4,1,False,False,continental_qualifier
2023-03-24,Sweden,Belgium,0,3,False,False,continental_qualifier
2023-03-24,Bulgaria,Montenegro,0,1,False,False,continental_qualifier
2023-03-24,Serbia,Lithuania,2,0,False,False,continental_qualifier
2023-03-24,Grenada,United States,1,7,False,False,nations_league
2023-03-24,Bahamas,Trinidad and Tobago,0,3,False,False,nations_league
2023-03-24,Nicaragua,Saint Vincent and the Grenadines,4,1,False,False,nations_league
2023-03-24,Belize,Guatemala,1,2,False,False,nations_league
2023-03-24,Anguilla,Saint Lucia,1,2,False,False,nations_league
2023-03-25,Bahrain,Palestine,1,2,False,False,friendly
2023-03-25,Bangladesh,Seychelles,1,0,False,False,friendly
2023-03-25,Bhutan,Laos,1,2,False,False,other
2023-03-25,Georgia,Mongolia,6,1,False,False,friendly
2023-03-25,Germany,Peru,2,0,False,False,friendly
2023-03-25,Indonesia,Burundi,3,1,False,False,friendly
2023-03-25,Morocco,Brazil,2,1,False,False,friendly
2023-03-25,Myanmar,Kyrgyzstan,1,1,False,False,other
2023-03-25,Thailand,Syria,1,3,False,False,friendly
2023-03-25,United Arab Emirates,Tajikistan,0,0,False,False,friendly
2023-03-25,Scotland,Cyprus,3,0,False,False,continental_qualifier
2023-03-25,Spain,Norway,3,0,False,False,continental_qualifier
2023-03-25,Croatia,Wales,1,1,False,False,continental_qualifier
2023-03-25,Armenia,Turkey,1,2,False,False,continental_qualifier
2023-03-25,Belarus,Switzerland,0,5,False,False,continental_qualifier
2023-03-25,Israel,Kosovo,1,1,False,False,continental_qualifier
2023-03-25,Andorra,Romania,0,2,False,False,continental_qualifier
2023-03-25,Martinique,Costa Rica,1,2,False,False,nations_league
2023-03-25,Curaçao,Canada,0,2,False,False,nations_league
2023-03-25,Bermuda,Guyana,0,2,False,False,nations_league
2023-03-25,Montserrat,Haiti,0,4,False,False,nations_league
2023-03-25,Sint Maarten,Bonaire,6,1,False,False,nations_league
2023-03-25,Turks and Caicos Islands,United States Virgin Islands,1,0,False,False,nations_league
2023-03-26,Fiji,Solomon Islands,0,2,False,False,friendly
2023-03-26,Macau,Singapore,0,1,False,False,friendly
2023-03-26,New Zealand,China,2,1,False,False,friendly
2023-03-26,Russia,Iraq,2,0,False,False,friendly
2023-03-26,São Tomé and Príncipe,Sierra Leone,0,2,False,False,continental_qualifier
2023-03-26,Lesotho,Zambia,0,2,False,False,continental_qualifier
2023-03-26,England,Ukraine,2,0,False,False,continental_qualifier
2023-03-26,Malta,Italy,0,2,False,False,continental_qualifier
2023-03-26,Slovenia,San Marino,2,0,False,False,continental_qualifier
2023-03-26,Kazakhstan,Denmark,3,2,False,False,continental_qualifier
2023-03-26,Northern Ireland,Finland,0,1,False,False,continental_qualifier
2023-03-26,Liechtenstein,Iceland,0,7,False,False,continental_qualifier
2023-03-26,Luxembourg,Portugal,0,6,False,False,continental_qualifier
2023-03-26,Slovakia,Bosnia and Herzegovina,2,0,False,False,continental_qualifier
2023-03-26,Mexico,Jamaica,2,2,False,False,nations_league
2023-03-26,Antigua and Barbuda,Barbados,1,2,False,False,nations_league
2023-03-26,Cuba,Guadeloupe,1,0,False,False,nations_league
2023-03-26,Puerto Rico,Cayman Islands,5,1,False,False,nations_league
2023-03-27,Chile,Paraguay,3,2,False,False,friendly
2023-03-27,Greece,Lithuania,0,0,False,False,friendly
2023-03-27,North Macedonia,Faroe Islands,1,0,False,False,friendly
2023-03-27,Oman,Lebanon,2,0,False,False,friendly
2023-03-27,Guinea-Bissau,Nigeria,0,1,False,False,continental_qualifier
2023-03-27,Ethiopia,Guinea,2,3,False,False,continental_qualifier
2023-03-27,Central African Republic,Madagascar,2,0,False,False,continental_qualifier
2023-03-27,Angola,Ghana,1,1,False,False,continental_qualifier
2023-03-27,Niger,Algeria,0,1,False,False,continental_qualifier
2023-03-27,South Sudan,Congo,0,1,False,False,continental_qualifier
2023-03-27,Sudan,Gabon,1,0,False,False,continental_qualifier
2023-03-27,Republic of Ireland,France,0,1,False,False,continental_qualifier
2023-03-27,Netherlands,Gibraltar,3,0,False,False,continental_qualifier
2023-03-27,Poland,Albania,1,0,False,False,continental_qualifier
2023-03-27,Moldova,Czech Republic,0,0,False,False,continental_qualifier
2023-03-27,Austria,Estonia,2,1,False,False,continental_qualifier
2023-03-27,Sweden,Azerbaijan,5,0,False,False,continental_qualifier
2023-03-27,Hungary,Bulgaria,3,0,False,False,continental_qualifier
2023-03-27,Montenegro,Serbia,0,2,False,False,continental_qualifier
2023-03-27,United States,El Salvador,1,0,False,False,nations_league
2023-03-27,Saint Vincent and the Grenadines,Bahamas,1,1,False,False,nations_league
2023-03-27,Trinidad and Tobago,Nicaragua,1,1,False,False,nations_league
2023-03-27,Dominican Republic,Belize,2,0,False,False,nations_league
2023-03-27,Guatemala,French Guiana,4,0,False,False,nations_league
2023-03-27,Saint Kitts and Nevis,Aruba,2,0,False,False,nations_league
2023-03-27,Saint Lucia,Dominica,3,1,False,False,nations_league
2023-03-28,Argentina,Curaçao,7,0,False,False,friendly
2023-03-28,Armenia,Cyprus,2,2,False,False,friendly
2023-03-28,Australia,Ecuador,1,2,False,False,friendly
2023-03-28,Bahrain,Syria,1,0,False,False,friendly
2023-03-28,Bangladesh,Seychelles,0,1,False,False,friendly
2023-03-28,Germany,Belgium,2,3,False,False,friendly
2023-03-28,India,Kyrgyzstan,2,0,False,False,other
2023-03-28,Indonesia,Burundi,2,2,False,False,friendly
2023-03-28,Iran,Kenya,2,1,False,False,friendly
2023-03-28,Japan,Colombia,1,2,False,False,friendly
2023-03-28,Jordan,Philippines,4,0,False,False,friendly
2023-03-28,South Korea,Uruguay,1,2,False,False,friendly
2023-03-28,Kuwait,Tajikistan,2,1,False,False,friendly
2023-03-28,Malaysia,Hong Kong,2,0,False,False,friendly
2023-03-28,Morocco,Peru,0,0,False,False,friendly
2023-03-28,Nepal,Bhutan,1,1,False,False,other
2023-03-28,Saudi Arabia,Bolivia,1,2,False,False,friendly
2023-03-28,United Arab Emirates,Thailand,2,0,False,False,friendly
2023-03-28,Uzbekistan,Venezuela,1,1,False,False,friendly
2023-03-28,Eswatini,Cape Verde,0,1,False,False,continental_qualifier
2023-03-28,Togo,Burkina Faso,1,1,False,False,continental_qualifier
2023-03-28,Namibia,Cameroon,2,1,False,False,continental_qualifier
2023-03-28,Malawi,Egypt,0,4,False,False,continental_qualifier
2023-03-28,Tanzania,Uganda,0,1,False,False,continental_qualifier
2023-03-28,Gambia,Mali,1,0,False,False,continental_qualifier
2023-03-28,Comoros,Ivory Coast,0,2,False,False,continental_qualifier
2023-03-28,Mauritania,DR Congo,1,1,False,False,continental_qualifier
2023-03-28,Botswana,Equatorial Guinea,2,3,False,False,continental_qualifier
2023-03-28,Libya,Tunisia,0,1,False,False,continental_qualifier
2023-03-28,Liberia,South Africa,1,2,False,False,continental_qualifier
2023-03-28,Mozambique,Senegal,0,1,False,False,continental_qualifier
2023-03-28,Scotland,Spain,2,0,False,False,continental_qualifier
2023-03-28,Georgia,Norway,1,1,False,False,continental_qualifier
2023-03-28,Wales,Latvia,1,0,False,False,continental_qualifier
2023-03-28,Turkey,Croatia,0,2,False,False,continental_qualifier
2023-03-28,Kosovo,Andorra,1,1,False,False,continental_qualifier
2023-03-28,Switzerland,Israel,3,0,False,False,continental_qualifier
2023-03-28,Romania,Belarus,2,1,False,False,continental_qualifier
2023-03-28,Costa Rica,Panama,0,1,False,False,nations_league
2023-03-28,Canada,Honduras,4,1,False,False,nations_league
2023-03-28,Haiti,Bermuda,3,1,False,False,nations_league
2023-03-28,Guyana,Montserrat,0,0,False,False,nations_league
2023-03-28,Bonaire,Turks and Caicos Islands,1,2,False,False,nations_league
2023-03-28,United States Virgin Islands,Sint Maarten,1,2,False,False,nations_league
2023-03-29,Rwanda,Benin,1,1,False,False,continental_qualifier
2023-03-31,Nepal,Laos,2,1,False,False,other
2023-04-19,United States,Mexico,1,1,False,False,friendly
2023-06-07,Mexico,Guatemala,2,0,False,False,friendly
2023-06-09,Luxembourg,Malta,0,1,False,False,friendly
2023-06-10,Mexico,Cameroon,2,2,False,False,friendly
2023-06-10,Panama,Nicaragua,3,2,False,False,friendly
2023-06-11,Chile,Cuba,3,0,False,False,friendly
2023-06-11,Guatemala,Trinidad and Tobago,0,1,False,False,friendly
2023-06-11,Tajikistan,Turkmenistan,1,1,False,False,other
2023-06-11,Uzbekistan,Oman,3,0,False,False,other
2023-06-11,Mauritius,Pakistan,3,0,False,False,other
2023-06-12,Germany,Ukraine,3,3,False,False,friendly
2023-06-12,Morocco,Cape Verde,0,0,False,False,friendly
2023-06-13,Iran,Afghanistan,6,1,False,False,other
2023-06-13,Curaçao,Costa Rica,0,0,False,False,friendly
2023-06-14,DR Congo,Uganda,1,0,False,False,friendly
2023-06-14,Indonesia,Palestine,0,0,False,False,friendly
2023-06-14,Malaysia,Solomon Islands,4,1,False,False,friendly
2023-06-14,Mozambique,Malawi,1,1,False,False,friendly
2023-06-14,Togo,Lesotho,2,0,False,False,friendly
2023-06-14,Uruguay,Nicaragua,4,1,False,False,friendly
2023-06-14,Netherlands,Croatia,2,4,False,False,nations_league
2023-06-14,Oman,Tajikistan,1,1,False,False,other
2023-06-14,Uzbekistan,Turkmenistan,2,0,False,False,other
2023-06-14,Pakistan,Kenya,0,1,False,False,other
2023-06-14,Mauritius,Djibouti,1,3,False,False,other
2023-06-14,Guinea-Bissau,São Tomé and Príncipe,1,0,False,False,continental_qualifier
2023-06-14,Guinea,Egypt,1,2,False,False,continental_qualifier
2023-06-14,South Sudan,Gambia,2,3,False,False,continental_qualifier
2023-06-15,Panama,Canada,0,2,False,False,nations_league
2023-06-15,United States,Mexico,3,0,False,False,nations_league
2023-06-15,Argentina,Australia,2,0,False,False,friendly
2023-06-15,Cambodia,Bangladesh,0,1,False,False,friendly
2023-06-15,Costa Rica,Guatemala,0,1,False,False,friendly
2023-06-15,Honduras,Venezuela,0,1,False,False,friendly
2023-06-15,Jamaica,Qatar,1,2,False,False,friendly
2023-06-15,Japan,El Salvador,6,0,False,False,friendly
2023-06-15,Philippines,Nepal,1,0,False,False,friendly
2023-06-15,Vietnam,Hong Kong,1,0,False,False,friendly
2023-06-15,Spain,Italy,2,1,False,False,nations_league
2023-06-16,Antigua and Barbuda,Guadeloupe,0,5,False,False,continental_qualifier
2023-06-16,Martinique,Saint Lucia,3,1,False,False,continental_qualifier
2023-06-16,Curaçao,Saint Kitts and Nevis,1,1,False,False,continental_qualifier
2023-06-16,Chile,Dominican Republic,5,0,False,False,friendly
2023-06-16,China,Myanmar,4,0,False,False,friendly
2023-06-16,Taiwan,Thailand,2,2,False,False,friendly
2023-06-16,Colombia,Iraq,1,0,False,False,friendly
2023-06-16,South Korea,Peru,0,1,False,False,friendly
2023-06-16,Poland,Germany,1,0,False,False,friendly
2023-06-16,Serbia,Jordan,3,2,False,False,friendly
2023-06-16,Singapore,Papua New Guinea,2,2,False,False,friendly
2023-06-16,Sweden,New Zealand,4,1,False,False,friendly
2023-06-16,Gibraltar,France,0,3,False,False,continental_qualifier
2023-06-16,Greece,Republic of Ireland,2,1,False,False,continental_qualifier
2023-06-16,Malta,England,0,4,False,False,continental_qualifier
2023-06-16,North Macedonia,Ukraine,2,3,False,False,continental_qualifier
2023-06-16,Wales,Armenia,2,4,False,False,continental_qualifier
2023-06-16,Latvia,Turkey,2,3,False,False,continental_qualifier
2023-06-16,Finland,Slovenia,2,0,False,False,continental_qualifier
